utimesec    24497.065593
stimesec    98.277458
ru_maxrss   1257496
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   6166836
ru_majflt   90771
ru_nswap    0
ru_inblock  5373008
ru_oublock  63568
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    91686
ru_nivcsw   1831831
